# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Apr 30 02:35:22 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_radestr > 0
# CONSTRAINT:  and pl_massestr > 0)
# CONSTRAINT:  order by pl_rade asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,st_mass,st_masserr1,st_masserr2,st_masslim
WASP-34 b,WASP-34,1,1,1,11.20900000,0.89672000,-0.89672000,0,177.98480000,54.03110000,-54.03110000,0,0.960000,0.450000,-0.450000,0
WASP-69 b,WASP-69,1,1,1,11.21000000,0.22000000,-0.22000000,0,82.58000000,5.37000000,-5.37000000,0,0.830000,0.050000,-0.050000,0
Kepler-289 c,Kepler-289,1,1,4,11.23000000,0.21000000,-0.21000000,0,157.18000000,7.04000000,-7.31000000,0,1.080000,0.020000,-0.020000,0
Kepler-30 c,Kepler-30,0,1,3,11.23000000,1.19000000,-0.44000000,0,1603.80000000,52.40000000,-133.00000000,0,0.990000,,,0
WASP-44 b,WASP-44,0,1,1,11.23139866,0.42594127,-0.42594127,0,276.19288568,26.06192937,-26.06192937,0,0.917000,0.092000,-0.092000,0
TIC 172900988 b,TIC 172900988 Aa,0,2,1,11.24000000,0.45000000,-0.45000000,0,823.90000000,4.80000000,-4.80000000,0,1.238800,0.000800,-0.000800,0
TOI-2449 b,TOI-2449,1,1,1,11.24000000,0.10000000,-0.10000000,0,222.00000000,13.00000000,-13.00000000,0,1.079000,0.045000,-0.048000,0
HAT-P-2 b,HAT-P-2,0,1,2,11.24262700,0.94155600,-0.73979400,0,2771.47760000,123.95370000,-114.41880000,0,1.308000,0.088000,-0.078000,0
HD 80606 b,HD 80606,0,2,1,11.24262700,0.25780700,-0.25780700,0,1308.18828000,30.82951000,-31.78300000,0,1.018000,0.035000,-0.035000,0
HD 80606 b,HD 80606,0,2,1,11.24262700,0.30264300,-0.30264300,0,1307.55262000,49.26365000,-49.26365000,0,1.018000,0.057000,-0.057000,0
TIC 172900988 b,TIC 172900988 Aa,1,2,1,11.25000000,0.44000000,-0.44000000,0,942.00000000,5.60000000,-5.60000000,0,1.238400,0.000700,-0.000700,0
TOI-2537 b,TOI-2537,1,1,2,11.25381662,0.66132986,-0.68374782,0,415.40172795,28.92238504,-27.96889982,0,0.771000,0.049000,-0.049000,0
WASP-11 b,WASP-11,0,3,1,11.26500000,0.35900000,-0.30300000,0,154.77700000,5.72100000,-5.72100000,0,0.830000,0.030000,,0
OGLE-TR-111 b,OGLE-TR-111,0,1,1,11.26504500,0.72858500,-0.53803200,0,168.44990000,,,0,0.820000,0.020000,-0.020000,0
KOI-94 d,KOI-94,1,2,4,11.27000000,1.06000000,-1.06000000,0,106.00000000,11.00000000,-11.00000000,0,1.277000,0.050000,-0.050000,0
TIC 172900988 b,TIC 172900988 Aa,0,2,1,11.27000000,0.40000000,-0.40000000,0,981.30000000,5.70000000,-5.70000000,0,1.238400,0.000700,-0.000700,0
K2-290 c,K2-290,1,3,2,11.27625400,0.56045000,-0.56045000,0,246.00042000,14.93801000,-14.93801000,0,1.194000,0.067000,-0.077000,0
WASP-43 b,WASP-43,0,1,1,11.27625400,0.19055300,-0.19055300,0,635.02434000,25.10857000,-25.10857000,0,0.688000,0.037000,-0.037000,0
CoRoT-27 b,CoRoT-27,1,1,1,11.28700000,0.49300000,-0.49300000,0,3302.11000000,174.80000000,-174.80000000,0,1.050000,0.110000,-0.110000,0
CoRoT-17 b,CoRoT-17,0,1,1,11.28746300,3.86710500,-1.03122800,0,781.86180000,82.63580000,-76.27920000,0,1.043000,0.075000,-0.047000,0
CoRoT-27 b,CoRoT-27,0,1,1,11.28746300,0.49319600,-0.49319600,0,3273.64900000,257.44230000,-263.79890000,0,1.050000,0.110000,-0.110000,0
TOI-216.01,TOI-216,0,1,2,11.29000000,0.58000000,-0.42000000,0,200.00000000,170.00000000,-100.00000000,0,0.874000,0.035000,-0.034000,0
TOI-6383 A b,TOI-6383 A,1,2,1,11.29000000,0.41000000,-0.37000000,0,331.00000000,30.00000000,-30.00000000,0,0.458000,0.011000,-0.011000,0
HAT-P-19 b,HAT-P-19,1,1,1,11.29865255,0.15692573,-0.14571675,0,88.03846874,5.40308292,-5.08525451,0,0.807000,0.034000,-0.030000,0
TOI-201 b,TOI-201,0,1,2,11.29867200,0.13450800,-0.16813500,0,133.48860000,15.89150000,-9.53490000,0,1.316000,0.027000,-0.027000,0
WASP-16 b,WASP-16,0,1,1,11.29867200,0.93034700,-0.67254000,0,288.58964000,14.30235000,-22.56593000,0,1.022000,0.074000,-0.130000,0
TIC 172900988 b,TIC 172900988 Aa,0,2,1,11.30000000,0.40000000,-0.40000000,0,837.00000000,4.70000000,-4.70000000,0,1.238800,0.000700,-0.000700,0
WASP-16 b,WASP-16,0,1,1,11.30000000,0.93000000,-0.67000000,0,272.00000000,14.00000000,-24.00000000,0,1.022000,0.129000,,0
TOI-5542 b,TOI-5542,1,1,1,11.30986153,0.40352331,-0.39231432,0,419.53349724,31.78284070,-31.78284070,0,0.890000,0.056000,-0.031000,0
CoRoT-30 b,CoRoT-30,1,1,1,11.30988100,0.85188400,-0.85188400,0,921.70700000,69.92260000,-69.92260000,0,0.980000,0.030000,-0.050000,0
HAT-P-52 b,HAT-P-52,1,1,1,11.30988100,0.80704800,-0.80704800,0,259.98494000,9.21707000,-9.21707000,0,0.887000,0.027000,-0.027000,0
HAT-P-52 b,HAT-P-52,0,1,1,11.30988100,0.80704800,-0.80704800,0,259.66711000,13.03103000,-12.39537000,0,0.887000,0.027000,-0.027000,0
Qatar-9 b,Qatar-9,1,1,1,11.30988100,0.15692600,-0.15692600,0,378.21770000,50.85280000,-50.85280000,0,0.719000,0.024000,-0.024000,0
CoRoT-3 b,CoRoT-3,1,1,1,11.32000000,0.78000000,-0.78000000,0,6883.91000000,317.80000000,-317.80000000,0,1.370000,0.090000,-0.090000,0
K2-290 c,K2-290,0,3,2,11.32000000,0.55000000,-0.55000000,0,246.00000000,14.00000000,-14.00000000,0,,,,
HAT-P-17 b,HAT-P-17,0,1,2,11.32100000,0.32500000,-0.32500000,0,169.71000000,5.72000000,-5.72000000,0,0.857000,0.039000,-0.039000,0
TOI-2180 b,TOI-2180,1,1,1,11.32107051,0.24659758,-0.21297063,0,875.61726129,27.65107141,-25.74410097,0,1.111000,0.047000,-0.046000,0
TOI-2202 b,TOI-2202,0,1,2,11.32107051,5.85108793,-0.89671846,0,310.83618205,20.02318964,-18.68831033,0,0.823000,0.027000,-0.023000,0
TOI-3714 b,TOI-3714,0,2,1,11.32107051,0.33626942,-0.33626942,0,212.94503269,6.35656814,-6.35656814,0,0.507000,0.011000,-0.011000,0
TOI-3714 b,TOI-3714,1,2,1,11.32107051,0.33626942,-0.33626942,0,222.47988490,9.53485221,-9.53485221,0,0.530000,0.020000,-0.020000,0
CoRoT-3 b,CoRoT-3,0,1,1,11.32109000,0.78463000,-0.78463000,0,6814.27520000,305.11680000,-308.29510000,0,1.370000,0.090000,-0.090000,0
HAT-P-17 b,HAT-P-17,0,1,2,11.32109000,0.32506100,-0.32506100,0,170.67471000,5.40311000,-5.40311000,0,0.857000,0.039000,-0.039000,0
KOI-351 h,KOI-351,0,1,8,11.32109000,1.00881000,-1.00881000,0,381.39600000,,,1,1.200000,0.100000,-0.100000,0
OGLE-TR-111 b,OGLE-TR-111,0,1,1,11.33229900,0.43715100,-0.43715100,0,174.80650000,31.78300000,-31.78300000,0,0.846000,0.065000,-0.065000,0
TOI-5916 b,TOI-5916,1,1,1,11.35469745,0.35868738,-0.36989636,0,226.61165419,76.59664609,-36.23243840,0,0.477000,0.011000,-0.011000,0
HAT-P-17 b,HAT-P-17,0,1,2,11.37711541,0.45956821,-0.45956821,0,177.34825111,5.72091133,-5.72091133,0,0.886000,0.038000,-0.038000,0
HATS-54 b,HATS-54,1,1,1,11.37711541,0.26901554,-0.26901554,0,239.32479047,18.11621920,-18.11621920,0,1.050000,0.050000,-0.050000,0
TOI-2184 b,TOI-2184,1,1,1,11.39953337,0.57165802,-0.57165802,0,206.58846455,50.85254512,-50.85254512,0,1.530000,0.120000,-0.120000,0
TOI-3235 b,TOI-3235,1,1,1,11.39953337,0.49319515,-0.49319515,0,211.35589065,7.94571018,-7.94571018,0,0.393900,0.020000,-0.020000,0
CoRoT-14 b,CoRoT-14,0,1,1,11.41076200,0.88551100,-0.88551100,0,2437.75610000,158.91500000,-158.91500000,0,1.125000,0.100000,-0.100000,0
XO-2 N b,XO-2 N,0,2,3,11.42197100,0.34747900,-0.34747900,0,189.10885000,6.99226000,-6.67443000,0,0.960000,0.050000,-0.050000,0
XO-2 N b,XO-2 N,0,2,3,11.42200000,0.34700000,-0.34700000,0,189.73700000,6.67400000,-6.67400000,0,0.970000,0.050000,-0.050000,0
CoRoT-17 b,CoRoT-17,1,1,1,11.43000000,0.78000000,-0.78000000,0,772.29000000,95.34000000,-95.34000000,0,1.040000,0.100000,-0.100000,0
HAT-P-27 b,HAT-P-27,1,2,1,11.43000000,0.78000000,-0.67000000,0,197.05000000,9.53000000,-9.53000000,0,0.916000,0.121408,-0.099904,0
HD 17156 b,HD 17156,0,1,1,11.43000000,0.90000000,-0.90000000,0,1023.37000000,25.43000000,-25.43000000,0,1.240000,0.030000,-0.030000,0
HATS-4 b,HATS-4,1,1,1,11.43300000,0.41500000,-0.41500000,0,420.47100000,8.89900000,-8.89900000,0,1.001000,0.020000,-0.020000,0
KELT-6 b,KELT-6,0,1,2,11.43316031,0.56044903,-0.56044903,0,139.84449908,6.35656814,-6.35656814,0,1.110000,0.060000,-0.060000,0
TOI-7041 b,TOI-7041,1,1,1,11.43316031,0.33626942,-0.33626942,0,114.41822652,50.85254512,-50.85254512,0,1.070000,0.050000,-0.050000,0
CoRoT-17 b,CoRoT-17,0,1,1,11.43318000,0.78463000,-0.78463000,0,765.97030000,85.81410000,-82.63580000,0,1.040000,0.100000,-0.100000,0
HAT-P-27 b,HAT-P-27,0,2,1,11.43318000,0.78463000,-0.67254000,0,195.78328000,9.53490000,-9.53490000,0,0.920000,0.060000,-0.060000,0
HATS-4 b,HATS-4,0,1,1,11.43318000,0.41473300,-0.41473300,0,416.03947000,12.71320000,-12.39537000,0,1.000000,0.020000,-0.020000,0
TOI-564 b,TOI-564,1,1,1,11.43318000,7.95839000,-3.25061000,0,464.98529000,31.78300000,-30.51168000,0,0.998000,0.068000,-0.057000,0
WASP-106 b,WASP-106,0,1,1,11.43318000,3.36270000,-3.36270000,0,514.88460000,298.76020000,-298.76020000,0,0.930000,0.800000,-0.800000,0
WASP-99 b,WASP-99,1,1,1,11.43318000,0.67254000,-0.67254000,0,772.32690000,117.59710000,-117.59710000,0,1.210000,0.280000,-0.280000,0
WASP-117 b,WASP-117,0,1,1,11.44400000,0.85200000,-0.72900000,0,87.55850000,2.86030000,-2.86030000,0,1.129000,0.029000,-0.029000,0
WASP-117 b,WASP-117,0,1,1,11.44438900,0.85188400,-0.72858500,0,87.75286300,3.14651700,-3.05116800,0,1.126000,0.029000,-0.029000,0
TOI-1259 A b,TOI-1259 A,1,2,1,11.45557828,0.33626942,-0.30264248,0,140.16232749,15.57359194,-14.93793513,0,0.744000,0.064000,-0.059000,0
NGTS-25 b,NGTS-25,1,1,1,11.46678726,0.39231432,-0.58286700,0,203.09235207,18.43404761,-16.52707716,0,0.910000,0.030000,-0.040000,0
TOI-5882 b,TOI-5882,1,1,1,11.46678726,0.50440413,-0.42594127,0,6995.40323807,193.87532827,-228.83645304,0,1.334000,0.055000,-0.065000,0
HD 1397 b,HD 1397,0,1,1,11.46680700,0.14571700,-0.14571700,0,116.64361000,6.99226000,-7.31009000,0,1.257000,0.029000,-0.029000,0
HAT-P-21 b,HAT-P-21,0,1,1,11.47800000,1.03100000,-1.03100000,0,1291.28900000,51.16800000,-51.16800000,0,0.947000,0.042000,-0.042000,0
HAT-P-21 b,HAT-P-21,0,1,1,11.47801600,1.03122800,-1.03122800,0,1261.78510000,41.31790000,-41.31790000,0,0.947000,0.042000,-0.042000,0
HATS-71 b,HATS-71,1,1,1,11.47801600,0.20176200,-0.20176200,0,117.59710000,76.27920000,-76.27920000,0,0.486100,0.006000,-0.006000,0
TOI-2384 b,TOI-2384,1,1,1,11.48920522,0.23538859,-0.23538859,0,624.85064816,18.75187601,-18.75187601,0,0.635000,0.016000,-0.016000,0
HAT-P-20 b,HAT-P-20,0,1,1,11.48922500,0.59407700,-0.59407700,0,2294.73260000,114.41880000,-114.41880000,0,0.742000,0.042000,-0.042000,0
TIC 4672985 b,TIC 4672985,1,1,1,11.50041420,0.75100171,-0.72858375,0,4049.13390518,321.00669107,-321.00669107,0,1.010000,0.030000,-0.030000,0
HD 1397 b,HD 1397,1,1,1,11.50043400,0.28022500,-0.30264300,0,131.89945000,6.35660000,-6.35660000,0,1.324000,0.042000,-0.046000,0
TOI-2529 b,TOI-2529,1,1,1,11.54525012,0.56044903,-0.56044903,0,743.71847238,62.61219618,-61.97653937,0,1.110000,0.010000,-0.020000,0
TOI-519 b,TOI-519,1,1,1,11.54525012,0.33626942,-0.33626942,0,147.15455244,26.06192937,-27.96889982,0,0.335000,0.008000,-0.008000,0
KPS-1 b,KPS-1,1,1,1,11.54527000,1.45717000,-1.34508000,0,346.43470000,27.33338000,-27.65121000,0,0.892000,0.090000,-0.100000,0
Kepler-289 c,Kepler-289,0,1,4,11.54527000,0.22418000,-0.22418000,0,133.48860000,15.89150000,-15.89150000,0,1.350000,0.110000,-0.070000,0
WASP-6 b,WASP-6,0,1,1,11.54527000,1.12090000,-1.12090000,0,117.59710000,25.42640000,-25.42640000,0,0.550000,0.170000,-0.170000,0
WASP-91 b,WASP-91,1,1,1,11.54527000,0.44836000,-0.44836000,0,425.89220000,25.42640000,-25.42640000,0,0.840000,0.070000,-0.070000,0
Kepler-75 b,Kepler-75,0,1,1,11.55000000,0.67000000,-0.67000000,0,3146.40000000,158.90000000,-158.90000000,0,0.880000,0.060000,-0.060000,0
Wendelstein-1 b,Wendelstein-1,1,1,1,11.56096260,0.06837490,-0.06837490,0,188.15536000,52.44195000,-41.00007000,0,0.650000,0.100000,-0.100000,0
HATS-74 A b,HATS-74 A,1,2,1,11.56766808,0.23538859,-0.23538859,0,464.02947422,44.49597698,-44.49597698,0,0.601000,0.008000,-0.008000,0
HD 80606 b,HD 80606,1,2,1,11.56766808,0.16813471,-0.16813471,0,1323.46926959,1.49379351,-1.49379351,0,1.050000,,,0
Kepler-553 c,Kepler-553,1,1,2,11.57887706,0.35868738,-0.28022452,0,2129.45032690,139.84449908,-136.66621501,0,0.889000,0.046000,-0.036000,0
Kepler-289 c,Kepler-289,0,1,4,11.59000000,0.19000000,-0.19000000,0,132.00000000,17.00000000,-17.00000000,0,1.080000,0.020000,-0.020000,0
TOI-6303 b,TOI-6303,1,1,1,11.59000000,0.61000000,-0.64000000,0,2493.00000000,99.00000000,-99.00000000,0,0.644000,0.024000,-0.024000,0
TOI-5205 b,TOI-5205,1,1,1,11.60000000,0.30000000,-0.30000000,0,343.00000000,18.00000000,-17.00000000,0,0.392000,0.015000,-0.015000,0
TOI-5261 b,TOI-5261,1,1,1,11.60129502,0.47077719,-0.45956821,0,3651.84839643,136.66621501,-146.20106722,0,1.037000,0.053000,-0.057000,0
WASP-43 b,WASP-43,0,1,1,11.61252400,0.21297100,-0.21297100,0,651.55150000,15.89150000,-16.52716000,0,0.717000,0.025000,-0.025000,0
CoRoT-3 b,CoRoT-3,0,1,1,11.62373300,0.77342100,-0.77342100,0,6979.54680000,222.48100000,-222.48100000,0,1.403000,0.062000,-0.062000,0
CoRoT-9 b,CoRoT-9,0,2,1,11.62373300,0.91913800,-0.91913800,0,262.52758000,26.37989000,-26.37989000,0,0.960000,0.079000,-0.079000,0
HAT-P-27 b,HAT-P-27,0,2,1,11.63490000,0.86309200,-0.65012100,0,209.75900000,10.48790000,-10.48790000,0,0.945000,0.035000,-0.035000,0
WASP-8 b,WASP-8,0,2,2,11.63494200,0.07846300,-0.52682300,0,677.61356000,25.42640000,-25.74423000,0,1.030000,0.054000,-0.061000,0
WASP-8 b,WASP-8,0,2,2,11.63500000,0.07800000,-0.05300000,0,713.18000000,25.10800000,-29.55700000,0,1.030000,0.061000,,0
HATS-14 b,HATS-14,0,1,1,11.64615100,0.35868800,-0.24659800,0,339.76027000,29.87602000,-30.82951000,0,0.967000,0.024000,-0.024000,0
HATS-14 b,HATS-14,1,1,1,11.64615100,0.35868800,-0.24659800,0,340.39593000,22.24810000,-22.24810000,0,0.967000,0.024000,-0.024000,0
K2-30 b,K2-30,1,1,1,11.64615100,0.56045000,-0.57165900,0,184.02357000,8.89924000,-8.58141000,0,0.900000,0.043000,-0.042000,0
HAT-P-17 b,HAT-P-17,0,1,2,11.65733993,0.22417961,-0.22417961,0,171.62733978,6.35656814,-6.35656814,0,0.880000,0.040000,-0.040000,0
TOI-1842 b,TOI-1842,0,1,1,11.65733993,0.67253884,-0.56044903,0,68.01527910,12.71313628,-12.07747947,0,1.460000,0.030000,-0.030000,0
HATS-14 b,HATS-14,0,1,1,11.65736000,0.33627000,-0.22418000,0,340.07810000,22.24810000,-22.24810000,0,0.970000,0.020000,-0.020000,0
Kepler-41 b,Kepler-41,0,1,1,11.65736000,0.39231500,-0.39231500,0,177.98480000,31.33803800,-29.55819000,0,1.120000,0.070000,-0.070000,0
WASP-83 b,WASP-83,1,1,1,11.65736000,0.89672000,-0.56045000,0,95.34900000,9.53490000,-9.53490000,0,1.110000,0.090000,-0.090000,0
WASP-83 b,WASP-83,0,1,1,11.65736000,0.89672000,-0.56045000,0,96.93815000,11.75971000,-11.12405000,0,1.110000,0.090000,-0.090000,0
WASP-89 b,WASP-89,1,1,1,11.65736000,0.44836000,-0.44836000,0,1875.19700000,127.13200000,-127.13200000,0,0.920000,0.080000,-0.080000,0
WASP-89 b,WASP-89,0,1,1,11.65736000,0.44836000,-0.44836000,0,1843.41400000,108.06220000,-114.41880000,0,0.920000,0.080000,-0.080000,0
TOI-3877 b,TOI-3877,1,1,1,11.67975789,0.49319515,-0.48198617,0,99.79811980,21.93016008,-21.29450327,0,1.160000,0.066000,-0.089000,0
TOI-4603 b,TOI-4603,1,1,1,11.67975789,0.42594127,-0.39231432,0,4096.80816623,184.34047606,-181.16219199,0,1.765000,0.061000,-0.061000,0
TOI-6692 b,TOI-6692,1,1,1,11.67975789,0.56044903,-0.54924005,0,197.05361234,25.42627256,-20.65884645,0,1.047000,0.089000,-0.071000,0
WASP-2 b,WASP-2,0,2,1,11.69098700,0.35868800,-0.35868800,0,269.20201000,14.30235000,-14.30235000,0,0.803000,0.060000,-0.060000,0
WASP-2 b,WASP-2,0,2,1,11.69098700,0.36989700,-0.36989700,0,269.20201000,14.30235000,-14.30235000,0,0.803000,0.060000,-0.060000,0
TOI-2379 b,TOI-2379,1,1,1,11.72459381,0.25780656,-0.25780656,0,1830.69162432,63.56568140,-63.56568140,0,0.645000,0.033000,-0.033000,0
NGTS-12 b,NGTS-12,1,1,1,11.74703200,0.35868800,-0.35868800,0,66.10864000,6.99226000,-6.99226000,0,1.021000,0.056000,-0.049000,0
CoRoT-23 b,CoRoT-23,0,1,1,11.76945000,1.45717000,-1.45717000,0,982.09470000,104.88390000,-104.88390000,0,1.140000,0.080000,-0.080000,0
HAT-P-17 b,HAT-P-17,1,1,2,11.76945000,0.44836000,-0.44836000,0,184.34140000,19.06980000,-19.06980000,0,0.990000,0.150000,-0.150000,0
Kepler-75 b,Kepler-75,0,1,1,11.76945000,0.33627000,-0.33627000,0,3210.08300000,114.41880000,-111.24050000,0,0.910000,0.040000,-0.040000,0
WASP-57 b,WASP-57,0,1,1,11.76945000,0.58286800,-0.58286800,0,204.36469000,17.79848000,-17.16282000,0,0.886000,0.061000,-0.061000,0
WASP-57 b,WASP-57,1,1,1,11.76945000,0.59407700,-0.59407700,0,204.68252000,19.70546000,-19.70546000,0,0.886000,0.067000,-0.067000,0
CoRoT-23 b,CoRoT-23,1,1,1,11.77000000,1.46000000,-1.46000000,0,889.90000000,95.30000000,-95.30000000,0,1.140000,0.080000,-0.080000,0
CoRoT-9 b,CoRoT-9,0,2,1,11.77000000,0.45000000,-0.45000000,0,266.97000000,22.25000000,-22.25000000,0,0.990000,0.040000,-0.040000,0
Kepler-75 b,Kepler-75,1,1,1,11.77000000,0.34000000,-0.34000000,0,3209.90000000,127.10000000,-127.10000000,0,0.910000,0.040000,-0.040000,0
HN Peg b,HN Peg,1,1,1,11.77680000,1.52663000,-0.65427000,0,6991.57000000,2996.39000000,-2996.39000000,0,,,,
EPIC 246851721 b,EPIC 246851721,1,2,1,11.78065900,0.49319600,-0.49319600,0,953.49000000,349.61300000,-381.39600000,0,1.317000,0.041000,-0.040000,0
OGLE-TR-111 b,OGLE-TR-111,0,1,1,11.78065900,0.63891300,-0.59407700,0,247.90740000,197.05460000,-88.99240000,0,0.852000,0.058000,-0.052000,0
OGLE-TR-111 b,OGLE-TR-111,0,1,1,11.78100000,0.63900000,-0.58300000,0,174.79900000,31.78200000,-31.78200000,0,0.852000,0.058000,,0
Kepler-51 d,Kepler-51,0,1,4,11.80000000,2.30000000,-2.10000000,0,6.20000000,1.60000000,-1.50000000,0,1.100000,0.100000,-0.100000,0
K2-115 b,K2-115,1,1,1,11.80305668,0.33626942,-0.31385146,0,321.00669107,69.92224954,-73.10053361,0,0.918000,0.039000,-0.046000,0
TOI-2010 b,TOI-2010,1,1,1,11.81426566,0.30264248,-0.30264248,0,408.72733140,17.48056238,-18.11621920,0,1.112000,0.048000,-0.055000,0
TOI-201 b,TOI-201,1,1,2,11.82547464,0.15692573,-0.10088083,0,184.34047606,22.24798849,-19.38753283,0,1.316000,0.027000,-0.027000,0
HATS-62 b,HATS-62,1,1,1,11.82549500,0.28022500,-0.28022500,0,56.89157000,,,0,0.896000,0.015000,-0.010000,0
TOI-5882 b,TOI-5882,0,1,1,11.83668362,0.41473229,-0.38110534,0,7720.05200603,184.34047606,-177.98390792,0,1.549000,0.055000,-0.053000,0
WASP-69 b,WASP-69,0,1,1,11.84791300,0.52682300,-0.52682300,0,79.45750000,7.31009000,-7.31009000,0,0.826000,0.029000,-0.029000,0
WASP-69 b,WASP-69,0,1,1,11.84791300,0.19055300,-0.19055300,0,82.63580000,5.87985500,-5.87985500,0,0.826000,0.029000,-0.029000,0
TOI-4551 b,TOI-4551,1,1,1,11.85910158,1.23298788,-0.69495680,0,473.56432643,41.31769291,-41.31769291,0,1.310000,0.070000,-0.180000,0
K2-232 b,K2-232,0,1,1,11.85912200,0.25780700,-0.24659800,0,123.00021000,13.98452000,-13.34886000,0,1.039000,0.071000,-0.065000,0
TOI-519 b,TOI-519,0,1,1,11.87031056,0.22417961,-0.22417961,0,166.85991368,20.34101805,-20.34101805,0,0.372000,0.018000,-0.018000,0
Kepler-1647 b,Kepler-1647,1,2,1,11.87390000,0.13770000,-0.13770000,0,483.00000000,206.00000000,-206.00000000,0,1.220700,0.011200,-0.011200,0
K2-99 b,K2-99,1,1,2,11.88151954,0.11208981,-0.11208981,0,276.51071409,6.35656814,-6.35656814,0,1.440000,0.030000,-0.030000,0
TOI-1842 b,TOI-1842,0,1,1,11.88151954,0.78462865,-0.67253884,0,60.38739733,19.06970442,-12.71313628,0,1.450000,0.070000,-0.140000,0
TOI-5153 b,TOI-5153,1,1,1,11.88151954,0.44835923,-0.44835923,0,1036.12060682,57.20911326,-54.03082919,0,1.240000,0.070000,-0.070000,0
HAT-P-15 b,HAT-P-15,1,1,1,11.88154000,0.78463000,-0.78463000,0,616.59020000,95.34900000,-95.34900000,0,1.000000,0.230000,-0.230000,0
HAT-P-22 b,HAT-P-22,0,2,1,11.88154000,0.82946600,-0.82946600,0,696.68336000,24.47291000,-24.47291000,0,0.936000,0.043000,-0.043000,0
K2-31 b,K2-31,1,2,1,11.88154000,3.92315000,-3.92315000,0,563.83042000,25.10857000,-25.10857000,0,0.910000,0.060000,-0.060000,0
TOI-1478 b,TOI-1478,0,1,1,11.88154000,0.44836000,-0.43715100,0,270.47333000,16.52716000,-14.93801000,0,0.947000,0.059000,-0.041000,0
TOI-628 b,TOI-628,1,1,1,11.88154000,0.45956900,-0.38110600,0,2011.86390000,92.17070000,-98.52730000,0,1.311000,0.066000,-0.075000,0
WASP-117 b,WASP-117,1,1,1,11.88154000,0.78463000,-0.78463000,0,95.34900000,15.89150000,-15.89150000,0,1.290000,0.300000,-0.300000,0
TOI-1420 b,TOI-1420,1,1,1,11.89000000,0.33000000,-0.33000000,0,25.10000000,3.80000000,-3.80000000,0,0.987000,0.048000,-0.048000,0
TOI-2025 b,TOI-2025,1,1,1,11.89272852,0.36989636,-0.34747840,0,1144.18226520,104.88337431,-104.88337431,0,1.199000,0.074000,-0.092000,0
TOI-5293 A b,TOI-5293 A,1,2,1,11.90000000,0.40000000,-0.40000000,0,170.40000000,21.80000000,-21.90000000,0,0.540000,0.020000,-0.020000,0
Qatar-6 b,Qatar-6,1,2,1,11.90395800,0.79583900,-0.79583900,0,212.31044000,20.97678000,-20.97678000,0,0.822000,0.021000,-0.021000,0
WASP-2 b,WASP-2,0,2,1,11.91516700,0.31385200,-0.31385200,0,279.69040000,12.07754000,-12.07754000,0,0.851000,0.050000,-0.050000,0
WASP-42 b,WASP-42,0,1,1,11.91516700,0.57165900,-0.57165900,0,159.23283000,10.80622000,-10.80622000,0,0.881000,0.086000,-0.081000,0
TOI-6034 b,TOI-6034,1,2,1,11.92000000,0.48000000,-0.48000000,0,254.00000000,24.00000000,-24.00000000,0,0.514000,0.025000,-0.022000,0
HAT-P-29 b,HAT-P-29,0,2,1,11.92637600,0.84067500,-0.76221200,0,243.77561000,14.93801000,-14.30235000,0,1.199000,0.063000,-0.061000,0
TOI-6420 b,TOI-6420,1,1,1,11.93756445,0.72858375,-0.66132986,0,2606.19293740,114.41822652,-127.13136280,0,1.165000,0.069000,-0.078000,0
HATS-9 b,HATS-9,0,1,1,11.93758500,1.09848200,-1.09848200,0,261.57409000,13.03103000,-12.39537000,0,1.030000,0.039000,-0.039000,0
HATS-9 b,HATS-9,0,1,1,11.93758500,1.09848200,-1.09848200,0,266.02371000,9.21707000,-9.21707000,0,1.030000,0.039000,-0.039000,0
HD 17156 b,HD 17156,0,1,1,11.93758500,0.40352400,-0.40352400,0,1036.76146000,36.23262000,-36.23262000,0,1.297000,0.070000,-0.070000,0
WASP-157 b,WASP-157,0,1,1,11.93758500,0.52682300,-0.52682300,0,182.43442000,29.55819000,-29.55819000,0,1.260000,0.120000,-0.120000,0
